timestamp,order_id,position_id,track_id,side,qty,entry_price,exit_price,tp_price,sl_price,duration_sec,gross_pnl,commission,net_pnl,close_reason,balance
2026-09-06 19:12:35.628,360287970300000249,360287970300000245,A,SELL,0.1,4373.72,4371.72,4371.72,4372.72,0.0,20.00,0.70,19.30,WIN_TP,4953.76
2026-09-06 19:12:35.931,360287970300000271,360287970300000263,A,SELL,0.1,4376.68,4376.63,4374.68,4376.63,0.0,0.50,0.70,-0.20,BE_PROTECTED,4953.56
2026-09-06 19:12:35.963,360287970300000286,360287970300000281,A,SELL,0.1,4376.13,4376.08,4374.13,4376.08,0.0,0.50,0.70,-0.20,BE_PROTECTED,4953.36
2026-09-06 19:12:36.003,360287970300000309,360287970300000300,A,SELL,0.1,4375.19,4374.69,4373.19,4374.69,0.0,5.00,0.70,4.30,RATCHET_WIN,4957.66
2026-09-06 19:12:36.040,360287970300000323,360287970300000317,A,SELL,0.1,4372.89,4370.89,4370.89,4371.89,0.0,20.00,0.70,19.30,WIN_TP,4976.96
2026-09-06 19:12:36.084,360287970300000345,360287970300000337,A,SELL,0.1,4370.73,4368.73,4368.73,4369.73,0.0,20.00,0.70,19.30,WIN_TP,4996.26
2026-09-06 19:12:36.577,360287970300000360,360287970300000357,A,SELL,0.1,4372.04,4370.04,4370.04,4371.04,0.0,20.00,0.70,19.30,WIN_TP,5015.56
2026-09-06 19:12:36.945,360287970300000369,360287970300000365,A,SELL,0.1,4368.40,4366.40,4366.40,4367.40,0.0,20.00,0.70,19.30,WIN_TP,5034.86
2026-09-06 19:12:37.095,360287970300000380,360287970300000378,A,SELL,0.1,4370.31,4368.31,4368.31,4369.31,0.0,20.00,0.70,19.30,WIN_TP,5054.16
2026-09-06 19:12:38.509,360287970300000393,360287970300000392,A,SELL,0.1,4378.08,4376.08,4376.08,4377.08,0.0,20.00,0.70,19.30,WIN_TP,5073.46
2026-09-06 19:12:38.846,360287970300000399,360287970300000396,A,SELL,0.1,4380.13,4378.13,4378.13,4379.13,0.0,20.00,0.70,19.30,WIN_TP,5092.76
2026-09-06 19:12:38.977,360287970300000415,360287970300000412,A,SELL,0.1,4380.37,4378.37,4378.37,4379.37,0.0,20.00,0.70,19.30,WIN_TP,5112.06
2026-09-06 19:12:39.583,360287970300000436,360287970300000430,A,BUY,0.1,4379.71,4381.62,4381.62,4380.71,0.0,19.10,0.70,18.40,WIN_TP,5130.46
2026-09-06 19:12:40.274,360287970300000457,360287970300000449,A,SELL,0.1,4374.32,4373.32,4372.32,4373.32,0.0,10.00,0.70,9.30,RATCHET_WIN,5139.76
2026-09-06 19:12:40.401,360287970300000475,360287970300000467,A,SELL,0.1,4370.83,4370.95,4368.83,4370.95,0.0,-1.20,0.70,-1.90,STOP_LOSS,5137.86
2026-09-06 19:12:40.430,360287970300000493,360287970300000489,A,SELL,0.1,4370.57,4368.57,4368.57,4369.57,0.0,20.00,0.70,19.30,WIN_TP,5157.16
2026-09-06 19:12:40.551,360287970300000506,360287970300000499,A,SELL,0.1,4372.99,4370.99,4370.99,4371.99,0.0,20.00,0.70,19.30,WIN_TP,5176.46
2026-09-06 19:12:40.797,360287970300000521,360287970300000512,A,SELL,0.1,4372.75,4370.75,4370.75,4371.75,0.0,20.00,0.70,19.30,WIN_TP,5195.76
2026-09-06 19:12:40.842,360287970300000540,360287970300000534,A,SELL,0.1,4367.54,4367.66,4365.54,4367.66,0.0,-1.20,0.70,-1.90,STOP_LOSS,5193.86
2026-09-06 19:12:40.901,360287970300000555,360287970300000553,A,SELL,0.1,4356.94,4354.94,4354.94,4355.94,0.0,20.00,0.70,19.30,WIN_TP,5213.16
2026-09-06 19:12:41.128,360287970300000566,360287970300000565,A,SELL,0.1,4367.24,4365.24,4365.24,4366.24,0.0,20.00,0.70,19.30,WIN_TP,5232.46
